,0,1
669,26/6/2006,100.0817815
670,27/6/2006,100.4123773
671,28/6/2006,100.6980143
672,29/6/2006,99.48503552
673,2/7/2006,99.82426077
674,3/7/2006,100.2962891
675,4/7/2006,100.4675474
676,5/7/2006,99.9286655
677,6/7/2006,99.91599182
678,9/7/2006,100.312736
679,10/7/2006,100.3130659
680,11/7/2006,100.3643439
681,12/7/2006,100.4235924
682,13/7/2006,99.99759055
683,16/7/2006,100.1036324
684,17/7/2006,100.4058489
685,18/7/2006,99.97466643
686,19/7/2006,99.90209068
687,20/7/2006,99.84549489
688,23/7/2006,99.53007738
689,24/7/2006,100.0110522
690,25/7/2006,100.3447295
691,26/7/2006,99.4557636
692,27/7/2006,99.6145188
693,30/7/2006,99.87841309
694,31/7/2006,99.65190019
695,1/8/2006,99.18427556
696,2/8/2006,99.23389196
697,3/8/2006,98.75425993
698,6/8/2006,99.09828376
699,7/8/2006,99.07113281
700,8/8/2006,99.1368627
701,9/8/2006,99.75510048
702,10/8/2006,99.1721558
703,13/8/2006,99.34192179
704,14/8/2006,99.08931891
705,15/8/2006,98.51131667
706,16/8/2006,98.92016838
707,17/8/2006,99.42195914
708,20/8/2006,98.80991368
709,21/8/2006,99.25977803
710,22/8/2006,99.19985415
711,23/8/2006,99.32388076
712,24/8/2006,99.31372887
713,27/8/2006,99.30653793
714,28/8/2006,99.57236675
715,29/8/2006,99.12912393
716,30/8/2006,99.23506897
717,31/8/2006,99.58523582
718,3/9/2006,99.29910663
719,4/9/2006,100.0365806
720,5/9/2006,100.1459641
721,6/9/2006,100.0577972
722,7/9/2006,100.1479578
723,10/9/2006,99.95419097
724,11/9/2006,99.80774273
725,12/9/2006,99.66323559
726,13/9/2006,99.53262129
727,14/9/2006,99.89783094
728,17/9/2006,99.78918097
729,18/9/2006,99.52394537
730,19/9/2006,99.4714226
731,20/9/2006,99.89508418
732,21/9/2006,99.38657161
733,24/9/2006,99.4416934
734,25/9/2006,99.55539093
735,26/9/2006,99.52032511
736,27/9/2006,99.46783018
737,28/9/2006,99.29665571
738,1/10/2006,99.11442681
739,2/10/2006,103.8247658
740,3/10/2006,99.41351201
741,4/10/2006,99.55119597
742,5/10/2006,99.79755389
743,8/10/2006,99.63453999
744,9/10/2006,99.81061447
745,10/10/2006,99.68947919
746,11/10/2006,99.8843777
747,12/10/2006,100.2099429
748,15/10/2006,100.138619
749,16/10/2006,99.97481739
750,17/10/2006,100.4181552
751,18/10/2006,100.0380109
752,19/10/2006,99.81116047
753,22/10/2006,100.1102165
754,23/10/2006,100.0120443
755,24/10/2006,100.0230071
756,25/10/2006,99.90150053
757,26/10/2006,100.0580572
758,30/10/2006,100.2776216
759,31/10/2006,99.6582302
760,1/11/2006,99.78583527
761,2/11/2006,99.83561944
762,3/11/2006,100.1999987
763,6/11/2006,99.93060257
764,7/11/2006,99.74107979
765,8/11/2006,100.0306728
766,9/11/2006,99.82974575
767,10/11/2006,99.92620035
768,13/11/2006,100.3171165
769,14/11/2006,100.1982906
770,15/11/2006,100.0838872
771,16/11/2006,99.74195221
772,17/11/2006,99.9179484
773,20/11/2006,100.0176733
774,21/11/2006,100.0050028
775,22/11/2006,99.64954863
776,23/11/2006,99.72315366
777,24/11/2006,99.31547746
778,27/11/2006,99.26659532
779,28/11/2006,99.19734016
780,29/11/2006,99.39254995
781,30/11/2006,99.18108585
782,1/12/2006,99.78083661
783,4/12/2006,99.85325278
784,5/12/2006,100.5859351
785,6/12/2006,100.8491606
786,7/12/2006,101.079016
787,8/12/2006,102.2356193
788,11/12/2006,101.1818939
789,12/12/2006,101.7883298
790,13/12/2006,101.5071415
791,14/12/2006,101.5233248
792,15/12/2006,101.7012518
793,18/12/2006,101.838493
794,19/12/2006,100.7686939
795,20/12/2006,101.7028462
796,21/12/2006,101.9960435
797,22/12/2006,102.1483443
798,25/12/2006,98.90563468
799,26/12/2006,106.0732445
800,27/12/2006,102.2359737
801,28/12/2006,102.0123764
802,29/12/2006,102.056949
803,1/1/2007,102.1422045
804,2/1/2007,101.6961433
805,3/1/2007,102.7185234
806,4/1/2007,102.612598
807,5/1/2007,103.1027211
808,8/1/2007,103.1947578
809,9/1/2007,103.4800211
810,10/1/2007,103.4149338
811,11/1/2007,103.402211
812,12/1/2007,103.414727
813,15/1/2007,103.6283175
814,16/1/2007,103.8755842
815,17/1/2007,103.6303733
816,18/1/2007,103.8708698
817,19/1/2007,103.7056752
818,22/1/2007,103.6919661
819,23/1/2007,103.5269119
820,24/1/2007,103.7003985
821,25/1/2007,103.5619243
822,26/1/2007,104.028574
823,29/1/2007,103.9248323
824,30/1/2007,103.8661475
825,31/1/2007,103.7258957
826,1/2/2007,103.480334
827,2/2/2007,103.7000315
828,5/2/2007,103.6615023
829,6/2/2007,103.721011
830,7/2/2007,103.6431646
831,8/2/2007,103.6436444
832,9/2/2007,103.6896214
833,12/2/2007,103.9790423
834,13/2/2007,103.5733368
835,14/2/2007,103.2076033
836,15/2/2007,103.0874239
837,16/2/2007,103.1916631
838,19/2/2007,103.2131782
839,20/2/2007,103.3544357
840,21/2/2007,103.3925431
841,22/2/2007,103.23381
842,23/2/2007,103.2415072
843,26/2/2007,103.439528
844,27/2/2007,102.7361579
845,28/2/2007,102.6908056
846,1/3/2007,102.6683957
847,2/3/2007,102.571248
848,5/3/2007,102.583433
849,6/3/2007,102.8270543
850,7/3/2007,102.7023714
851,8/3/2007,102.8711655
852,9/3/2007,102.9555478
853,12/3/2007,102.8633165
854,13/3/2007,102.3546063
855,14/3/2007,102.3985014
856,15/3/2007,102.548639
857,16/3/2007,102.1179277
858,19/3/2007,102.4020029
859,20/3/2007,102.4422386
860,21/3/2007,103.4589612
861,22/3/2007,103.1281269
862,23/3/2007,103.5802757
863,25/3/2007,103.5494045
864,26/3/2007,103.5638775
865,27/3/2007,103.1535197
866,28/3/2007,103.5037728
867,29/3/2007,103.2415952
868,1/4/2007,103.1491733
869,2/4/2007,103.047228
870,3/4/2007,103.3457839
871,4/4/2007,103.3041826
872,5/4/2007,103.1484017
873,8/4/2007,103.0139257
874,9/4/2007,103.3441219
875,10/4/2007,103.3059778
876,11/4/2007,103.2480114
877,12/4/2007,103.2427496
878,15/4/2007,103.0605621
879,16/4/2007,103.2021167
880,17/4/2007,103.5067208
881,18/4/2007,103.3472487
882,19/4/2007,103.3541624
883,22/4/2007,103.4782191
884,23/4/2007,103.4016031
885,24/4/2007,103.223146
886,25/4/2007,103.5528303
887,26/4/2007,103.5628604
888,29/4/2007,103.2664111
889,30/4/2007,107.9796058
890,1/5/2007,103.4707644
891,2/5/2007,103.6230788
892,3/5/2007,103.5749487
893,6/5/2007,103.4988205
894,7/5/2007,104.0706269
895,8/5/2007,103.9787555
896,9/5/2007,104.158902
897,10/5/2007,103.9805862
898,13/5/2007,104.1573493
899,14/5/2007,103.86683
900,15/5/2007,104.2197051
901,16/5/2007,108.1527804
902,17/5/2007,104.1814441
903,20/5/2007,109.4703277
904,21/5/2007,104.6882425
905,22/5/2007,104.4348343
906,23/5/2007,104.7958884
907,24/5/2007,104.6210886
908,27/5/2007,106.6824699
909,28/5/2007,104.2747583
910,29/5/2007,104.482874
911,30/5/2007,104.3299904
912,31/5/2007,104.2853554
913,3/6/2007,104.2806978
914,4/6/2007,103.8158854
915,5/6/2007,103.5347847
916,6/6/2007,103.3952378
917,7/6/2007,102.7159081
918,10/6/2007,102.548232
